   Sample,    Time,       Channel0,     Channel1,     Channel2,     Channel3,
0,3.758999994829537e-06,20.1424722340917,20.027004669516618,20.049594171271185,Open
1,1.9279451279999904,20.1424722340917,20.027004669516618,20.049594171271185,Open
2,2.929402034999981,20.155269378830013,20.037412576503108,20.05602844967821,Open
3,3.930917496999996,20.16258403479849,20.04526137496742,20.060199873689772,Open
4,4.932372588999982,20.16258403479849,20.04526137496742,20.060199873689772,Open
5,5.933924532999981,20.17286571500837,20.050614811931066,20.068042066298098,Open
6,6.935529495999987,20.17271593469531,20.048261190345585,20.070411517169738,Open
7,7.936960624999983,20.17271593469531,20.048261190345585,20.070411517169738,Open
8,8.938308253999992,20.183412836373748,20.058805206958574,20.073945589130556,Open
9,9.939677235000005,20.187482438424666,20.062011451531927,20.079123602512112,Open
10,10.941137437999998,20.187482438424666,20.062011451531927,20.079123602512112,Open
11,11.942628232999994,20.19391565336941,20.063683229737574,20.08188478803017,Open
12,12.944159417999998,20.20056706226468,20.06088979326092,20.081250189622764,Open
13,13.945771584,20.20056706226468,20.06088979326092,20.081250189622764,Open
14,14.947323286999989,20.199881428305353,20.06654015631303,20.08286070268365,Open
15,15.948281137999999,20.209524492475868,20.063553858077583,20.08498863299933,Open
16,16.949630786,20.209524492475868,20.063553858077583,20.08498863299933,Open
17,17.951081507999987,20.21149566613726,20.06890042985889,20.090787225877246,Open
18,18.952622117999994,20.215977168987024,20.06751154572227,20.09167374966526,Open
19,19.954133581000008,20.215977168987024,20.06751154572227,20.09167374966526,Open
20,20.955357505999984,20.215867938629195,20.06985503945083,20.090401309732734,Open
21,21.956637615999995,20.21998755228258,20.070662325351694,20.08942602760927,Open
22,22.957975782000005,20.2230605603355,20.070008873640163,20.09123305342795,Open
23,23.959474225999998,20.2230605603355,20.070008873640163,20.09123305342795,Open
24,24.960706873999982,20.225856921464175,20.073963482880053,20.091312754511765,Open
25,25.962135169999982,20.229215814640447,20.069743019029843,20.09265230904653,Open
26,26.963517002000003,20.229215814640447,20.069743019029843,20.09265230904653,Open
27,27.965012465,20.23040832824203,20.068248173729227,20.092740084829863,Open
28,28.966546000999983,20.23593898750093,20.069004566361464,20.09146919426856,Open
29,29.968029833999992,20.23593898750093,20.069004566361464,20.09146919426856,Open
30,30.969492962999993,20.235591778672436,20.07152269924168,20.091679459048063,Open
31,31.970906907,20.24330168949186,20.06772171054438,20.09110094649979,Open
32,32.972375331999984,20.24330168949186,20.06772171054438,20.09110094649979,Open
33,33.97393796099999,20.242568431313465,20.07262452652778,20.095107803293814,Open
34,34.97549373799998,20.242700842052525,20.066812932120733,20.092796775585324,Open
35,35.976914534,20.242700842052525,20.066812932120733,20.092796775585324,Open
36,36.97820892199999,20.24584275725722,20.06885075580022,20.09046806857436,Open
37,37.979579013999995,20.24846513812092,20.06549552917089,20.092349540534023,Open
38,38.981064328,20.24846513812092,20.06549552917089,20.092349540534023,Open
39,39.98257901299999,20.251964485611957,20.056299241399284,20.091233684861162,Open
40,40.98411810499999,20.249631297202598,20.066737801328745,20.092008930175034,Open
41,41.985452011999996,20.249631297202598,20.066737801328745,20.092008930175034,Open
42,42.98693064099999,20.257438521213814,20.066006338147716,20.091957431499377,Open
43,43.988395250999986,20.257162485861716,20.06412107782638,20.0902248847641,Open
44,44.989854621000006,20.257383918259656,20.066358887954717,20.09285991511018,Open
45,45.99127502799999,20.257383918259656,20.066358887954717,20.09285991511018,Open
46,46.992636008999995,20.262675673865918,20.06679745731489,20.093993991177268,Open
47,47.994128805,20.268986672573046,20.071489282668935,20.099300763783823,Open
48,48.995642025999985,20.268986672573046,20.071489282668935,20.099300763783823,Open
49,49.997260858999994,20.271777698915095,20.072178569659016,20.103765158545166,Open
50,50.998884524999994,20.278983503851954,20.07082327890756,20.09972052382716,Open
51,52.00036085799999,20.278983503851954,20.07082327890756,20.09972052382716,Open
52,53.00183928299998,20.280008508575374,20.073040505535253,20.103399896897194,Open
53,54.003390338,20.282503093831565,20.073505068697415,20.104984006853588,Open
54,55.00497343000001,20.282503093831565,20.073505068697415,20.104984006853588,Open
55,56.00654941099998,20.287180565056065,20.07917788618822,20.107991142080966,Open
56,57.007911465999996,20.292170105845457,20.078247258033826,20.111640571696388,Open
57,58.00931065,20.292170105845457,20.078247258033826,20.111640571696388,Open
58,59.010667391,20.29128207773405,20.07561681029031,20.11445235483737,Open
59,60.012206316000004,20.29982841758836,20.079887056179285,20.11982355908634,Open
60,61.01375083400001,20.29982841758836,20.079887056179285,20.11982355908634,Open
61,62.015103925999995,20.30296391721022,20.07782313722179,20.113757022635188,Open
62,63.01666631399999,20.303272701332382,20.077558727772292,20.11834603196779,Open
63,64.01828162799998,20.303272701332382,20.077558727772292,20.11834603196779,Open
64,65.019864517,20.307915582441186,20.077697095836072,20.121372274318407,Open
65,66.021241275,20.309773310455903,20.079892946041753,20.1220768148866,Open
66,67.02265534899999,20.313695647583707,20.082260024137128,20.12402382761162,Open
67,68.024183978,20.313695647583707,20.082260024137128,20.12402382761162,Open
